dates,Norway,Algeria,Russia,Azerbaijan,Libya,UK net flows,LNG,EU total,Nord Stream,Ukraine Gas Transit,"Yamal (BY,PL)",Turkstream,Russia (Sudzha)
01.08.2018,263.4,76.1,570.2,0,13.8,45.4,114.8,1083.8,174.4,266.1,110.1,,
02.08.2018,262.6,74.8,578.5,0,12.8,47,122.9,1098.6,170.6,277.5,110.2,,
03.08.2018,251,74,565.5,0,11.4,39.5,124.8,1066.2,170.3,263.8,110.3,,
04.08.2018,257.1,71,561.5,0,12.3,35.6,93.7,1031.1,170.6,258.8,110.3,,
05.08.2018,253.9,69.7,565.7,0,11.7,33.7,83,1017.8,170.1,263.9,110.4,,
06.08.2018,252.5,73.4,532.1,0,15.5,30.3,109.5,1013.2,169.9,243.4,97.4,,
07.08.2018,250.1,74.1,510,0,12.8,45.6,115.5,1008.1,170.3,224.5,96.2,,
08.08.2018,259.6,70.8,505.6,0,12,44.9,112.3,1005.1,170,219.9,96.2,,
09.08.2018,252.7,68,505.5,0,11.8,47.8,108.5,994.4,171.1,219,96.3,,
10.08.2018,255.7,71.6,496.2,0,12.3,54.5,118.9,1009.3,170.4,210.7,96.3,,
11.08.2018,249.8,67.3,510.2,0,11.8,53,90.9,982.9,170.8,224.3,96.3,,
12.08.2018,249.7,66,506.7,0,11.7,54.1,85,973.2,169.4,208.3,109.6,,
13.08.2018,249.6,70.9,496.5,0,12.3,56.6,120.2,1006.1,170.5,195.2,110.6,,
14.08.2018,254.1,72,511.3,0,9.6,39.8,112.5,999.3,169.7,211,110.9,,
15.08.2018,251,70.6,523.9,0,12.8,54.3,87.6,1000.2,171,222.2,110.9,,
16.08.2018,260.5,72.6,525.7,0,13.9,59,104.9,1036.6,169.3,223.8,110.8,,
17.08.2018,255,71.7,519.5,0,13.4,55.7,109.5,1024.8,170.8,216.4,110.8,,
18.08.2018,250.7,67,542.1,0,12.3,42.5,84.2,998.7,169.7,239.7,110.9,,
19.08.2018,253.4,64.3,550.9,0,11.2,49,81.7,1010.6,170.6,248.1,111.1,,
20.08.2018,257.4,71.7,523,0,12.8,47.5,110.5,1022.9,169.8,221.5,110.7,,
21.08.2018,261.4,75,532.6,0,16,53.1,123.9,1062.1,170.4,230.2,110.8,,
22.08.2018,251.8,76.7,510.1,0,14.4,54.2,139.9,1047.2,171,206.2,110.7,,
23.08.2018,249.8,76.2,522.9,0,14.4,54,133,1050.3,171.1,219,110.7,,
24.08.2018,253.1,71.2,513.2,0,14.4,49.5,126.3,1027.7,170.1,209.9,110.7,,
25.08.2018,246.6,61.4,509,0,11.5,38.1,118.2,984.8,170.5,206.5,110.7,,
26.08.2018,246.2,64.6,518.6,0,11.5,32.7,106.3,980,170.7,216.3,111,,
27.08.2018,247.4,72.2,528.3,0,15.4,36.3,117.6,1017.1,170.8,225.4,111.2,,
28.08.2018,240.7,74.2,538.4,0,14.9,47.5,121,1036.8,170.7,233.9,111.3,,
29.08.2018,240.9,74.7,550,0,14.9,51.6,130.9,1063,170.5,245.4,111.2,,
30.08.2018,241.7,73.8,550.3,0,15.9,48.4,129.8,1060,170.7,245.2,111,,
31.08.2018,236.9,73.6,538.1,0,15.4,49.5,116.7,1030.3,170.1,233.4,111.4,,
01.09.2018,229.6,70.6,540.7,0,12.2,36.6,83,972.6,170.6,234.5,111.2,,
02.09.2018,234,64.7,549.2,0,12.4,32.9,82.2,975.4,170.4,243.5,111.1,,
03.09.2018,253,48,525.1,0,11.2,38.6,114.6,990.4,170.5,221.5,111.2,,
04.09.2018,256.6,76.8,523.9,0,12.9,36.6,112.2,1019,170.7,220,111.1,,
05.09.2018,255.3,76.5,512.1,0,13.9,37.8,115.8,1011.3,170.3,207.8,111,,
06.09.2018,254.5,80.4,526.2,0,16.6,37.3,109.5,1024.6,170.5,221.8,110.9,,
07.09.2018,258.2,75.8,523.6,0,22.4,25.8,108.2,1014,170.6,219.1,110.9,,
08.09.2018,232.9,71.9,533.6,0,24.6,23.9,86.8,973.7,163,236.6,110.9,,
09.09.2018,225.1,70.1,553.9,0,24.6,23.1,79.8,976.5,161.7,258,110.9,,
10.09.2018,232.7,75.7,559,0,24.5,41.6,98.7,1032.2,165.7,258.2,110.9,,
11.09.2018,231.3,75.3,556.8,0,19.2,39.4,82.7,1004.6,170.6,253,110.8,,
12.09.2018,214.7,76.5,600.6,0,19.2,54,89.2,1054.2,170.7,296.8,110.7,,
13.09.2018,246.8,75.1,555.7,0,19.2,51.4,109.4,1057.7,170.4,250.8,110.5,,
14.09.2018,245,78.1,564.2,0,18.1,43.9,107.1,1056.4,170.5,259,110.9,,
15.09.2018,250.5,77.7,567.2,0,14.4,30.3,80.1,1020.2,170.3,263.2,110.8,,
16.09.2018,256.2,72.3,521.5,0,14.4,27.6,73,965,170.5,217.3,110.8,,
17.09.2018,252.4,77.4,554.1,0,14.3,33,101,1032.2,170.4,248.5,110.8,,
18.09.2018,254.2,73.5,551.3,0,16.5,48.7,110,1054.2,170.5,246.5,110.5,,
19.09.2018,251.2,77.4,552.1,0,14.4,43.7,104.4,1043.1,170.3,246.8,110.9,,
20.09.2018,246.1,76.3,552.2,0,17,44.6,106.6,1042.9,170,248.3,110.8,,
21.09.2018,242.8,76.4,547.1,0,16.5,29.9,112.3,1025,170.2,242.6,110.8,,
22.09.2018,232.5,72.5,542.3,0,18.7,26.5,93.6,986.1,170.8,236.7,110.8,,
23.09.2018,241.5,70.4,529.2,0,16,23.2,83,963.2,170.3,224.5,110.7,,
24.09.2018,255.8,74.6,527.7,0,15.9,26.2,102.7,1002.8,170.3,224.7,110.9,,
25.09.2018,258.9,91.3,530.3,0,14.6,21.5,132,1048.4,170,226.9,110.9,,
26.09.2018,206.4,96.1,537.7,0,18.5,30.1,126.4,1015.3,170.5,233.7,110.8,,
27.09.2018,201.7,95.8,543.9,0,19.1,23.2,133.6,1017.3,170.2,239.7,110.8,,
28.09.2018,237.9,93.1,544.8,0,23.4,20.1,147.1,1066.4,170.3,239,110.8,,
29.09.2018,251.3,89,547.4,0,19.1,19,107.9,1033.8,170.9,240.5,110.8,,
30.09.2018,247.8,86.4,546.8,0,19.1,17.6,104.7,1022.5,169.7,241.6,110.7,,
01.10.2018,230.4,93.5,514.6,0,22.9,9.5,116.7,987.6,170.9,219.1,107.3,,
02.10.2018,261.8,94.4,513.3,0,20.3,8.5,134.9,1033.1,169.1,219.5,105.7,,
03.10.2018,262,95.7,501.8,0,17.5,12.4,143.2,1032.6,170.1,204.9,107.6,,
04.10.2018,261.4,93.2,506.3,0,20.6,11,163.7,1056.1,171.2,207.8,107.1,,
05.10.2018,262.7,94.4,486.5,0,20.6,10.3,160,1034.6,170.6,187.9,107.1,,
06.10.2018,249.2,88.5,496.3,0,16.3,6.9,131.6,988.8,170.1,197.7,107.2,,
07.10.2018,250.5,87.4,492.5,0,14.8,3.3,116.7,965.2,170.4,194.9,107.2,,
08.10.2018,252.1,95,478.1,0,20.1,4.7,171.2,1021.1,170.8,178.7,107.3,,
09.10.2018,265.6,94.4,492.8,0,19.1,6.9,174,1052.7,169.9,193.9,107.2,,
10.10.2018,266.7,92.5,502.5,0,15.8,6.7,181.7,1065.9,170.3,206.9,104.5,,
11.10.2018,267.2,92.9,514.7,0,15.9,8.8,179.3,1078.8,169.6,220.8,103.9,,
12.10.2018,266.2,92.1,532.1,0,18,5.6,166.6,1080.6,170.3,237.7,103.8,,
13.10.2018,242,89,530.8,0,13.8,8.9,158.1,1042.5,170,237.1,104,,
14.10.2018,238.9,88,521.5,0,14.9,8,146.3,1017.6,170.3,227.7,103.9,,
15.10.2018,246.1,96.1,505.6,0,15.9,5.2,211.7,1080.5,170.9,213.8,102,,
16.10.2018,230.7,96.6,498.7,0,21.2,11.1,223.6,1081.9,169.9,209.6,101.3,,
17.10.2018,225.9,98.8,497.4,0,19,12.6,220.8,1074.5,170.5,215.4,92.2,,
18.10.2018,255.1,96.4,510,0,17,14.3,205.7,1098.4,170.9,218.4,101.2,,
19.10.2018,237.7,92.5,522.7,0,17.5,12.9,211.4,1094.8,169.6,232.8,101.8,,
20.10.2018,240.7,90.1,512.4,0,14.3,10,184.2,1051.6,171,221.8,101.9,,
21.10.2018,242.9,89.1,510.6,0,14.3,7.7,178.1,1042.7,170,221.1,101.8,,
22.10.2018,243.1,100.5,510.4,0,16.9,10.6,216.1,1097.5,170.4,217.4,105.5,,
23.10.2018,254.3,100,501.1,0,16.3,11.4,225.6,1108.8,170.5,208.5,104,,
24.10.2018,268.7,101.9,501.4,0,18.5,10.2,216.9,1117.6,170,207.8,103.9,,
25.10.2018,244,99.5,502.4,0,19,11.6,196.9,1073.4,170.3,208.6,103.9,,
26.10.2018,249.7,98.7,500.1,0,18.5,8.4,203.7,1079,170.5,208.5,103.9,,
27.10.2018,237.6,89.4,520.2,0,16.4,5.1,179.3,1048,177.1,218.3,108.5,,
28.10.2018,228.6,90.6,500,0,14.8,5.9,170,1009.9,170.9,208.6,103.8,,
29.10.2018,238.6,101.8,500.2,0,17.4,7.4,208.7,1074.1,170.4,208.7,103.9,,
30.10.2018,237.7,103.6,489.1,0,18.5,11.5,211.3,1071.6,169.8,196.8,103.8,,
31.10.2018,238.5,106.6,490.1,0,18.5,4.1,210,1067.8,170.6,197.3,103.8,,
01.11.2018,226.9,101,481.6,0,15.3,1,218.7,1044.6,170.2,196.6,102.4,,
02.11.2018,219.9,103.8,481.3,0,16.9,7.3,238.4,1067.6,170.1,197.5,102.2,,
03.11.2018,225.8,95.4,465.5,0,15.3,5.7,211.4,1019.1,170.6,181.2,102.3,,
04.11.2018,226.9,91.3,473.6,0,16.4,10,194.2,1012.4,170.6,186.5,102.4,,
05.11.2018,224.8,104.3,483.4,0,18.4,8.5,224.3,1063.7,170.2,198.4,102.4,,
06.11.2018,252.9,97.2,490.1,0,17.4,10.4,221.8,1089.9,170.3,206.3,102.4,,
07.11.2018,238.1,97.6,505.9,0,17.4,10.1,229.6,1098.7,170.1,219.7,102.4,,
08.11.2018,179.1,98.7,519,0,17.4,7.5,223.4,1045.2,170.3,234.2,102.4,,
09.11.2018,231.8,104.4,524.4,0,15.3,10,198.5,1084.5,170.2,239.3,102.4,,
10.11.2018,239,82.1,496.9,0,14.3,12.2,165.8,1010.3,171.2,209.9,102.4,,
11.11.2018,240.5,71.4,487.1,0,17.6,10.5,172.9,1000.1,169.7,203.1,102.5,,
12.11.2018,238.6,96.3,509.1,0,13.7,14.8,200.4,1072.9,170.4,221.6,104,,
13.11.2018,251,105,526.2,0,16.4,11.3,189.8,1099.8,170.2,238.8,104.1,,
14.11.2018,256.6,104.7,544.4,0,18.6,9.7,198.7,1132.7,170.8,255.3,104.1,,
15.11.2018,257.8,104.6,540.5,0,17.1,10,187.1,1117.1,170.1,250.6,106.8,,
16.11.2018,245.5,103.2,523.1,0,18.7,8.9,176.3,1075.6,153.6,247.8,107.1,,
17.11.2018,249.4,92.3,481.9,0,14.8,8.3,153.4,1000.1,115,246.2,107.2,,
18.11.2018,243.7,93.9,533.3,0,14.3,9.2,151.8,1046.2,174.9,238.2,107,,
19.11.2018,226.4,109,541.5,0,15.3,9.7,217.3,1119.1,172.7,245.2,107.3,,
20.11.2018,238.7,112.6,555.1,0,15.3,2.3,221.7,1145.7,172.7,257,107.3,,
21.11.2018,231.3,109.6,539.6,0,14.8,3.9,218.9,1118.1,172.6,238.8,107.4,,
22.11.2018,216.4,111.6,542.1,0,14.2,-1.5,208.2,1091,172.6,243.4,107.4,,
23.11.2018,219.2,107.9,541.3,0,14.8,1.1,212.2,1096.4,172.1,244.6,107.5,,
24.11.2018,228.9,97.8,528.6,0,13.2,-0.8,204.7,1072.3,173,233.5,107.4,,
25.11.2018,229.5,89.8,525.9,0,13.2,-2,182.5,1039,172.7,228.4,107.3,,
26.11.2018,220.9,107.1,542.8,0,16.3,8.2,206.9,1102.3,172,245,107.4,,
27.11.2018,254,106.8,509.3,0,16.3,14.2,228,1128.6,148.1,239.7,107.4,,
28.11.2018,264.1,106.6,556.3,0,14.1,14.2,228.3,1183.7,172.6,262.8,107.4,,
29.11.2018,268.1,104.8,551.2,0,10,13.4,227.6,1175,171.5,260,107.5,,
30.11.2018,267.4,105.6,530.5,0,14.2,18.2,220.2,1156.2,171.7,239.5,107.5,,
01.12.2018,253.4,95.1,531.1,0,14.7,9.9,169.3,1073.6,172.3,234.5,107.5,,
02.12.2018,252.7,93.4,527.6,0,13.2,8.9,159.2,1055.1,172.9,230.9,107.4,,
03.12.2018,247.8,106.2,514.4,0,14.3,12,194.9,1089.5,172.5,219.5,107.4,,
04.12.2018,221.4,108.8,524.9,0,12.3,15,201.8,1084.2,170.2,233.3,107.4,,
05.12.2018,222.9,106.4,538.5,0,15.3,13.6,209.5,1106.3,172.3,244.4,107.4,,
06.12.2018,227.1,97.2,556.9,0,14.3,4.2,192.3,1091.9,172.9,259.8,107.4,,
07.12.2018,219.8,95.9,546.7,0,15.1,5.3,180,1062.8,172,250.6,107.3,,
08.12.2018,176.1,79.3,530.3,0,10.6,3.8,170.1,970,170.7,238.2,104.3,,
09.12.2018,219.2,79.8,505.3,0,10.5,5.4,150.1,970.3,171.5,212.6,103.9,,
10.12.2018,223.9,103.3,537.9,0,12.9,-3.4,191.6,1066.2,173.2,243.3,104,,
11.12.2018,228.2,105.9,538,0,12.8,0.2,211.5,1096.6,173,242.9,104,,
12.12.2018,235.6,106.8,534.9,0,12.9,1.4,205.7,1097.3,172.7,239.8,104,,
13.12.2018,236.3,107.4,539.3,0,13.8,-5.8,208.8,1099.7,170.6,244.5,104,,
14.12.2018,247.4,109.1,540.1,0,12.2,-22,217.2,1104,170.5,246.1,103.9,,
15.12.2018,228.1,94,536.2,0,13.8,-17.8,180.2,1034.4,170.5,242.7,104,,
16.12.2018,232.1,97.2,522.3,0,12.1,-7,151.2,1008,170.6,230.3,104,,
17.12.2018,239,108.2,512.5,0,16.4,-10,205.4,1071.5,170.8,214.6,105.7,,
18.12.2018,240.8,112.2,537.3,0,9.5,-17.9,175.3,1057.2,170.9,238.9,107.1,,
19.12.2018,223.7,111.3,539.1,0,13.7,-4.1,187.9,1071.6,171.4,240.7,107.3,,
20.12.2018,216.3,107.8,550.5,0,15,-15.4,192.8,1066.9,170.5,253.7,106.1,,
21.12.2018,218.9,106.8,538.7,0,15.8,-19.4,181.6,1042.5,171.4,246.8,105,,
22.12.2018,223.6,100.5,525.7,0,13.8,-10.3,144.7,998,170.4,233,104.1,,
23.12.2018,217.3,95.6,510.9,0,13.7,-20.8,127.1,943.9,170.5,220.8,104,,
24.12.2018,230.9,99.4,508.4,0,14.8,-22.6,129.4,960.2,170.3,217.3,104,,
25.12.2018,243.2,97.9,517.8,0,14.8,-27.4,161.7,1008,170.5,225.6,103.9,,
26.12.2018,245.6,99.2,517.2,0,14.8,-12.4,163.6,1028,170.4,228.4,103.9,,
27.12.2018,238.1,102.7,531.5,0,16.9,-11.2,178.3,1056.4,170.5,239.1,104,,
28.12.2018,235.3,99.7,525.2,0,14.8,7.5,198.8,1081.3,170.5,233.1,104,,
29.12.2018,224.8,95.9,529.3,0,13.2,5.8,183.9,1053,170.6,237.8,104,,
30.12.2018,247,95.7,527.6,0,13.2,4.9,191.5,1080,171.2,237.8,103.9,,
31.12.2018,243.8,94.4,532.8,0,16.4,6.7,207,1101,173.6,248.3,97.7,,
01.01.2019,237,102.8,485.6,0,14.8,-7.1,172.6,1005.7,170.9,197,108.4,,
02.01.2019,228.8,108.7,510.4,0,15.3,-23.7,199,1038.4,170.4,213.2,108.4,,
03.01.2019,232.1,106.1,545.3,0,15.8,-24.1,208.1,1083.3,170.9,244.9,108.5,,
04.01.2019,228.8,107.4,554.8,0,14.2,-24.6,214.9,1095.4,170.7,254.7,108.5,,
05.01.2019,234.7,103.2,536,0,13.2,-34.3,205.9,1058.7,170.6,242,108.5,,
06.01.2019,233.1,104,522.6,0,13.2,-27,180.4,1026.2,170.5,231,108.5,,
07.01.2019,230.9,113.2,555.1,0,17.4,-15,242.6,1144.2,170.5,263.1,108.6,,
08.01.2019,242.5,113.7,568.3,0,15.8,-5.1,243.6,1178.9,170.7,273,108.6,,
09.01.2019,225.2,114.5,569.2,0,14.7,-10,238.5,1152.2,170.2,276.6,108.6,,
10.01.2019,233.5,114.6,554.3,0,15.8,2.8,228.9,1149.9,171,253.5,108.6,,
11.01.2019,238.2,114.6,549.5,0,15.3,8.8,236.5,1162.9,170.3,245.5,108.6,,
12.01.2019,244.9,105.6,532.6,0,13.7,-10.7,207.1,1093.2,170.5,234.7,108.5,,
13.01.2019,239.1,103.4,523.8,0,13.7,-8.2,186.5,1058.3,170.4,227,108.5,,
14.01.2019,242.3,108,543.5,0,15.8,-20.9,217,1105.6,170.8,246,108.6,,
15.01.2019,237.3,105.6,548.6,0,15.8,-4,213.8,1117.1,170.5,248.7,108.6,,
16.01.2019,237.7,105.5,547.5,0,10.5,-32.1,218.1,1087.2,169.6,252.1,106.6,,
17.01.2019,228.4,106,552.6,0,13.7,-36.9,205.4,1069.1,171.3,257,106.4,,
18.01.2019,230.3,109.6,543.3,0,15.2,-44.2,195.8,1050,171.2,246.2,106.4,,
19.01.2019,233.1,110.5,529.3,0,13.1,-42.6,172,1015.4,170.2,232.5,106.4,,
20.01.2019,233.5,104.5,529.4,0,13.1,-42.8,151.6,989.5,170.4,233.4,106.4,,
21.01.2019,238.9,115.7,539.5,0,15.8,-36.8,218.1,1091.1,170.9,241.1,106.4,,
22.01.2019,245.9,106.8,532.5,0,15.8,-35.2,215.1,1080.9,170.4,234.7,106.5,,
23.01.2019,250.3,113.3,536.2,0,14.7,-43.1,214.7,1086.1,170.1,238,106.5,,
24.01.2019,251.5,112.4,547.9,0,13.2,-51.9,224.8,1097.8,170.5,247.3,106.5,,
25.01.2019,247.8,108.7,538.7,0,14.7,-36,192.7,1066.7,170.7,238.4,106.4,,
26.01.2019,255.7,105.6,516.6,0,9.7,-22.7,157.9,1022.7,170.3,216.7,106.4,,
27.01.2019,253.9,103,517.1,0,11.8,-35,133.6,984.5,170.4,217.1,106.3,,
28.01.2019,251.3,105.7,502.9,0,12.8,-45.3,208,1035.5,170.6,204.1,106.3,,
29.01.2019,255.5,105.4,520.6,0,12.8,-55.6,218.9,1057.6,170.4,224.3,106.4,,
30.01.2019,261.4,106,523.5,0,12.8,-46.2,215.3,1072.8,170.5,225.4,106.4,,
31.01.2019,265.5,103.9,519.7,0,12.8,-45.9,208.2,1064.3,171,222.6,106.4,,
01.02.2019,265.6,101.4,535.6,0,13.1,-35.9,186.6,1066.5,169.9,239.3,107.3,,
02.02.2019,259.1,82.8,541.3,0,13.1,-34.2,167.6,1029.7,170.9,242.5,107.4,,
03.02.2019,252.1,80.7,537.8,0,15.3,-40.5,158.2,1003.6,170.5,241.2,107.4,,
04.02.2019,254.3,96.2,544.9,0,14.8,-17.8,207.8,1100.1,170.4,247.3,107.4,,
05.02.2019,253.6,97.1,524.9,0,16.3,0.5,198.2,1090.6,169.7,226,107.5,,
06.02.2019,261.1,98.3,528,0,15.8,-6.2,188.5,1085.4,170.9,235.3,107.4,,
07.02.2019,260.5,94.8,529.9,0,15.8,-3.5,180.1,1077.5,170.2,239.4,107.4,,
08.02.2019,249.1,94,529.4,0,14.8,-4.9,181.9,1064.4,170.5,234.2,107.4,,
09.02.2019,242.5,76.9,515.4,0,12.8,-13.6,160.5,994.6,170.5,218.7,107.4,,
10.02.2019,241.6,69.7,508.4,0,13.7,-11.6,142.8,964.5,170.5,212.2,107.4,,
11.02.2019,242.1,88.7,515.3,0,14.2,-8.9,208.9,1060.2,170,220.4,107.4,,
12.02.2019,251.2,85.1,538.1,0,13.7,11.6,234.1,1133.8,170.6,245.1,107.4,,
13.02.2019,248.1,78.7,531.5,0,12.8,7.6,228.4,1107.1,171.1,231.6,107.4,,
14.02.2019,256.1,73.2,520.6,0,12.8,11.3,234.6,1108.7,170.2,225.8,107.4,,
15.02.2019,268.6,66.1,518.7,0,13.7,10.3,211.7,1089.1,170.8,223.1,107.4,,
16.02.2019,262.7,59.1,505.3,0,13.7,7.4,193.6,1041.8,170.2,212.8,107.4,,
17.02.2019,265.4,61.6,509.4,0,13.7,5,172.9,1028,171.2,214.1,107.3,,
18.02.2019,267.4,63.5,520.2,0,15.8,9.4,219,1095.3,170,224.1,107.3,,
19.02.2019,264.1,63.7,516.1,0,15.8,11.8,225.3,1096.7,170.9,220.8,107.3,,
20.02.2019,262.1,57.5,513.9,0,16.9,9.2,225.9,1085.4,170.5,218.5,107.3,,
21.02.2019,269.4,79.9,507.1,0,14.2,9.3,228.4,1108.3,170.1,208.6,107.3,,
22.02.2019,256.4,85.5,506.3,0,13.7,7.1,198.6,1067.7,170.3,208,107.3,,
23.02.2019,250.5,78.5,500.7,0,13.2,4.5,205.6,1053,170.5,201.3,107.3,,
24.02.2019,268.2,75.9,494.6,0,13.4,6.9,200.1,1059,170.5,198.5,107.3,,
25.02.2019,268.2,84.2,484.1,0,16.1,1.5,246.2,1100.2,170,187,107.3,,
26.02.2019,271.5,78.4,453.3,0,15.9,14.1,243.9,1077.1,170.5,157.6,107.3,,
27.02.2019,271.6,75.4,451.5,0,15.8,16,230,1060.3,170.5,154.9,107.2,,
28.02.2019,267.6,73.3,447.7,0,13.2,10.7,250.4,1062.8,170.1,151.8,107.3,,
01.03.2019,233.2,71.9,498,0,13.2,15.9,267,1099.1,170.1,202.6,107.3,,
02.03.2019,223,49,512.5,0,13.2,8.3,251.5,1057.5,170.7,216.7,107.3,,
03.03.2019,203.2,33.2,517.6,0,13.2,14.1,221,1002.3,169.9,222.9,107.2,,
04.03.2019,256.2,36.5,528.4,0,15.9,16,247.1,1100.3,170.4,233.9,107.2,,
05.03.2019,273.2,36.4,536.6,0,15.3,14,255.5,1131.1,170.7,240.4,107.2,,
06.03.2019,264.7,36.7,513.2,0,16.5,14.2,258.7,1103.9,170.7,221.6,107.3,,
07.03.2019,272.3,38.6,515.6,0,17.4,14.5,257.6,1116.1,169.7,224.6,107.3,,
08.03.2019,270.2,41,525.1,0,17.5,14.4,268,1136.2,170.9,232.4,107.2,,
09.03.2019,270.6,32,511.3,0,14.8,14.5,230.3,1073.6,170.3,219.4,107.1,,
10.03.2019,273.1,31.3,510,0,14.8,10.9,230.7,1070.9,170.4,217.8,107.3,,
11.03.2019,272.7,41,523.1,0,18,14.2,267.2,1136.3,170.7,229.7,107.3,,
12.03.2019,270,38.8,525.6,0,16.4,12.6,268.8,1132.2,170.4,231.1,107.3,,
13.03.2019,273.2,40.6,533.2,0,15.4,13.4,257.7,1133.5,170.2,239.6,107.3,,
14.03.2019,272.2,38.6,551.2,0,15.3,12.4,270.8,1160.6,170.2,259.2,107.3,,
15.03.2019,271.4,39.8,555.5,0,17.4,13.6,274.3,1171.9,171,262.1,107.2,,
16.03.2019,267.6,32.1,520.1,0,14.2,10.9,240.1,1085,170.2,228.3,107.3,,
17.03.2019,268.4,29.6,516.2,0,14.2,12.2,230.7,1071.4,169.7,225.2,107.2,,
18.03.2019,267.3,35.8,543.8,0,16.8,16.1,276,1155.8,171.2,251.4,107.2,,
19.03.2019,271.8,38.2,519.3,0,18.4,17.3,274.9,1139.9,170.3,227.6,107.3,,
20.03.2019,269.1,39.6,521.4,0,18.4,15.5,269,1133.1,170.5,229.6,107.3,,
21.03.2019,273,40.2,524.2,0,16.9,13,258.2,1125.5,170.6,232.4,107.2,,
22.03.2019,273.7,46.7,517.5,0,17.4,13.1,280.8,1149.3,170.8,225.8,107.2,,
23.03.2019,265.1,31.9,503,0,14.8,14.2,273.5,1102.5,170.5,210.7,107.1,,
24.03.2019,265.4,30.3,496.6,0,14.8,9.6,272.5,1089.2,170.4,203.6,107.1,,
25.03.2019,260.1,37,510.6,0,15.8,16,297.3,1136.9,170.8,216.8,107.1,,
26.03.2019,271.6,36.3,521.1,0,15.8,15.1,281.2,1141,170.2,227.5,107.2,,
27.03.2019,275.3,37.9,518.6,0,16.8,16.2,299,1163.8,169.9,226.7,107.3,,
28.03.2019,272.2,38,519.9,0,17.4,13.7,298,1159.2,171,227.2,107.2,,
29.03.2019,272.9,37.5,527.6,0,17.9,15.7,280.8,1152.4,170.2,236,107.2,,
30.03.2019,262.9,31.8,492.6,0,14.2,14.2,251.7,1067.4,163.2,215.4,102.7,,
31.03.2019,274.7,30.1,500,0,13.2,14.2,250.4,1082.5,171,212.2,107.2,,
01.04.2019,274,60.8,506.8,0,17.9,43.2,284,1186.7,170.3,215.6,110.3,,
02.04.2019,273.4,59.3,533.9,0,15.3,45.1,299,1226,170.5,244.4,108.4,,
03.04.2019,269.7,60.3,541.2,0,15.8,44.2,302.9,1234.1,170.4,255.7,105.7,,
04.04.2019,267.6,63.1,515.2,0,14.2,50.4,321.9,1232.4,170.7,267.8,67.1,,
05.04.2019,272.3,67.8,518.8,0,18.4,49,292.5,1218.8,170.1,275.6,64.1,,
06.04.2019,274.3,54.1,518,0,16.4,44.5,271.8,1179.2,170.9,273.9,64,,
07.04.2019,273.3,54.4,501.7,0,14.2,45.1,262.7,1151.5,170.4,258.6,64.1,,
08.04.2019,266.1,64.1,515.7,0,19,44.5,288.5,1197.9,170.7,269.2,65.6,,
09.04.2019,266.9,62.9,522.9,0,13.2,44.9,294.8,1205.6,170.4,276.6,65.9,,
10.04.2019,270.7,69.2,539.8,0,8.5,46.8,272.3,1207.4,170.5,294.4,64.3,,
11.04.2019,268,68.2,543.6,0,15.4,46.5,287.6,1229.4,170.5,298.1,64.1,,
12.04.2019,272.5,65.4,540.3,0,19,44,302,1243.2,169.2,288.8,70.5,,
13.04.2019,274.3,48.2,575.2,0,17,39.9,274.2,1228.8,171.5,285.6,106.5,,
14.04.2019,274.7,49.4,567.8,0,16.9,39.1,250.7,1198.7,170.5,275.5,110.5,,
15.04.2019,273.3,49.3,560.8,0,19,43.3,281.7,1227.5,170.2,269.5,110.4,,
16.04.2019,271.5,53.1,566,0,16.9,47.4,291.3,1246.2,170.6,276.1,108.3,,
17.04.2019,272.3,47.4,562.9,0,19,45.7,308.4,1255.7,170.2,275.4,108.3,,
18.04.2019,270.6,45.5,568.7,0,16.4,47.4,327.8,1276.3,170.5,283.6,108.2,,
19.04.2019,270.7,43.2,564.3,0,17.9,34.4,292.8,1223.3,170.2,278.8,108.3,,
20.04.2019,272.6,37.9,550.2,0,16.3,37.2,269.6,1183.9,170.7,263.8,108.2,,
21.04.2019,274.3,39,546.8,0,16.4,9.9,275,1161.4,170.3,261.3,108.2,,
22.04.2019,271.8,44.4,555.1,0,16.3,7,275.5,1170.1,170.2,269.9,108.2,,
23.04.2019,271.1,52.9,561.9,0,19,10.1,286,1200.9,171,276.7,108.2,,
24.04.2019,271.1,47.8,567,0,19,10.4,285.6,1200.9,170.3,283,108.2,,
25.04.2019,271.1,46.7,558.8,0,19.5,13,267.7,1176.9,170.7,274.5,108.1,,
26.04.2019,270.7,50.7,564.9,0,19.5,12.2,287.7,1205.7,170.3,281,108.1,,
27.04.2019,271.2,48.4,553.6,0,16.3,10.3,259.1,1159,170.4,269.4,108.3,,
28.04.2019,274.1,45.5,553,0,17.4,15.4,255.4,1160.9,170.3,267.3,108.3,,
29.04.2019,273,52.8,559.2,0,19.6,14,286.9,1205.4,170.7,274.3,108.3,,
30.04.2019,273.3,52.4,567.6,0,20.1,14.3,289.5,1217.3,170.7,283.4,108.3,,
01.05.2019,269.1,49.5,575.2,0,22.2,54.9,239.8,1210.6,170.5,279.9,110.3,,
02.05.2019,259.4,55.7,577.6,0,21.2,55.7,260.3,1229.9,170.5,281.6,110.4,,
03.05.2019,263.9,56.4,575.7,0,20.3,55.5,276.6,1248.4,170,287.1,110.3,,
04.05.2019,265.6,49,586.2,0,20.3,55.6,262.7,1239.4,171,288.1,110.4,,
